"location","date","observation","age_group","target"
"30",2021-07-17,7,"0-130","inc death"
"31",2021-07-17,7,"0-130","inc death"
"32",2021-07-17,73,"0-130","inc death"
"33",2021-07-17,2,"0-130","inc death"
"34",2021-07-17,30,"0-130","inc death"
"35",2021-07-17,9,"0-130","inc death"
"37",2021-07-17,56,"0-130","inc death"
"38",2021-07-17,1,"0-130","inc death"
"39",2021-07-17,50,"0-130","inc death"
"40",2021-07-17,41,"0-130","inc death"
"41",2021-07-17,18,"0-130","inc death"
"42",2021-07-17,44,"0-130","inc death"
"44",2021-07-17,0,"0-130","inc death"
"45",2021-07-17,20,"0-130","inc death"
"46",2021-07-17,0,"0-130","inc death"
"47",2021-07-17,35,"0-130","inc death"
"48",2021-07-17,229,"0-130","inc death"
"49",2021-07-17,20,"0-130","inc death"
"50",2021-07-17,0,"0-130","inc death"
"51",2021-07-17,26,"0-130","inc death"
"53",2021-07-17,24,"0-130","inc death"
"54",2021-07-17,4,"0-130","inc death"
"55",2021-07-17,13,"0-130","inc death"
"56",2021-07-17,7,"0-130","inc death"
"36",2021-07-17,54,"0-130","inc death"
"US",2021-07-17,1991,"0-130","inc death"
"01",2021-07-24,68,"0-130","inc death"
"02",2021-07-24,5,"0-130","inc death"
"04",2021-07-24,74,"0-130","inc death"
"05",2021-07-24,117,"0-130","inc death"
"06",2021-07-24,210,"0-130","inc death"
"08",2021-07-24,43,"0-130","inc death"
"09",2021-07-24,6,"0-130","inc death"
"10",2021-07-24,5,"0-130","inc death"
"11",2021-07-24,3,"0-130","inc death"
"12",2021-07-24,482,"0-130","inc death"
"13",2021-07-24,75,"0-130","inc death"
"15",2021-07-24,8,"0-130","inc death"
"16",2021-07-24,19,"0-130","inc death"
"17",2021-07-24,49,"0-130","inc death"
"18",2021-07-24,29,"0-130","inc death"
"19",2021-07-24,13,"0-130","inc death"
"20",2021-07-24,32,"0-130","inc death"
"21",2021-07-24,45,"0-130","inc death"
"22",2021-07-24,95,"0-130","inc death"
"23",2021-07-24,4,"0-130","inc death"
"24",2021-07-24,22,"0-130","inc death"
"25",2021-07-24,24,"0-130","inc death"
"26",2021-07-24,33,"0-130","inc death"
"27",2021-07-24,11,"0-130","inc death"
"28",2021-07-24,64,"0-130","inc death"
"29",2021-07-24,190,"0-130","inc death"
"30",2021-07-24,10,"0-130","inc death"
"31",2021-07-24,15,"0-130","inc death"
"32",2021-07-24,90,"0-130","inc death"
"33",2021-07-24,3,"0-130","inc death"
"34",2021-07-24,28,"0-130","inc death"
"35",2021-07-24,10,"0-130","inc death"
"37",2021-07-24,80,"0-130","inc death"
"38",2021-07-24,1,"0-130","inc death"
"39",2021-07-24,55,"0-130","inc death"
"40",2021-07-24,70,"0-130","inc death"
"41",2021-07-24,18,"0-130","inc death"
"42",2021-07-24,32,"0-130","inc death"
"44",2021-07-24,2,"0-130","inc death"
"45",2021-07-24,36,"0-130","inc death"
"46",2021-07-24,6,"0-130","inc death"
"47",2021-07-24,69,"0-130","inc death"
"48",2021-07-24,341,"0-130","inc death"
"49",2021-07-24,24,"0-130","inc death"
"50",2021-07-24,0,"0-130","inc death"
"51",2021-07-24,19,"0-130","inc death"
"53",2021-07-24,39,"0-130","inc death"
"54",2021-07-24,9,"0-130","inc death"
"55",2021-07-24,10,"0-130","inc death"
"56",2021-07-24,17,"0-130","inc death"
"36",2021-07-24,50,"0-130","inc death"
"US",2021-07-24,2760,"0-130","inc death"
"01",2021-07-31,116,"0-130","inc death"
"02",2021-07-31,14,"0-130","inc death"
"04",2021-07-31,111,"0-130","inc death"
"05",2021-07-31,141,"0-130","inc death"
"06",2021-07-31,294,"0-130","inc death"
"08",2021-07-31,41,"0-130","inc death"
"09",2021-07-31,5,"0-130","inc death"
"10",2021-07-31,3,"0-130","inc death"
"11",2021-07-31,1,"0-130","inc death"
"12",2021-07-31,884,"0-130","inc death"
"13",2021-07-31,125,"0-130","inc death"
"15",2021-07-31,9,"0-130","inc death"
"16",2021-07-31,19,"0-130","inc death"
"17",2021-07-31,79,"0-130","inc death"
"18",2021-07-31,53,"0-130","inc death"
"19",2021-07-31,13,"0-130","inc death"
"20",2021-07-31,45,"0-130","inc death"
"21",2021-07-31,72,"0-130","inc death"
"22",2021-07-31,160,"0-130","inc death"
"23",2021-07-31,1,"0-130","inc death"
"24",2021-07-31,23,"0-130","inc death"
"25",2021-07-31,15,"0-130","inc death"
"26",2021-07-31,35,"0-130","inc death"
"27",2021-07-31,19,"0-130","inc death"
"28",2021-07-31,92,"0-130","inc death"
"29",2021-07-31,234,"0-130","inc death"
"30",2021-07-31,18,"0-130","inc death"
"31",2021-07-31,16,"0-130","inc death"
"32",2021-07-31,137,"0-130","inc death"
"33",2021-07-31,4,"0-130","inc death"
"34",2021-07-31,36,"0-130","inc death"
"35",2021-07-31,12,"0-130","inc death"
"37",2021-07-31,122,"0-130","inc death"
"38",2021-07-31,3,"0-130","inc death"
"39",2021-07-31,60,"0-130","inc death"
"40",2021-07-31,100,"0-130","inc death"
"41",2021-07-31,36,"0-130","inc death"
"42",2021-07-31,48,"0-130","inc death"
"44",2021-07-31,1,"0-130","inc death"
"45",2021-07-31,57,"0-130","inc death"
"46",2021-07-31,6,"0-130","inc death"
"47",2021-07-31,91,"0-130","inc death"
"48",2021-07-31,506,"0-130","inc death"
"49",2021-07-31,35,"0-130","inc death"
"50",2021-07-31,0,"0-130","inc death"
"51",2021-07-31,44,"0-130","inc death"
"53",2021-07-31,48,"0-130","inc death"
"54",2021-07-31,19,"0-130","inc death"
"55",2021-07-31,23,"0-130","inc death"
"56",2021-07-31,12,"0-130","inc death"
"36",2021-07-31,67,"0-130","inc death"
"US",2021-07-31,4105,"0-130","inc death"
"01",2021-08-07,226,"0-130","inc death"
"02",2021-08-07,25,"0-130","inc death"
"04",2021-08-07,129,"0-130","inc death"
"05",2021-08-07,197,"0-130","inc death"
"06",2021-08-07,441,"0-130","inc death"
"08",2021-08-07,36,"0-130","inc death"
"09",2021-08-07,11,"0-130","inc death"
"10",2021-08-07,7,"0-130","inc death"
"11",2021-08-07,1,"0-130","inc death"
"12",2021-08-07,1494,"0-130","inc death"
"13",2021-08-07,262,"0-130","inc death"
"15",2021-08-07,18,"0-130","inc death"
"16",2021-08-07,32,"0-130","inc death"
"17",2021-08-07,110,"0-130","inc death"
"18",2021-08-07,76,"0-130","inc death"
"19",2021-08-07,25,"0-130","inc death"
"20",2021-08-07,97,"0-130","inc death"
"21",2021-08-07,90,"0-130","inc death"
"22",2021-08-07,319,"0-130","inc death"
"23",2021-08-07,4,"0-130","inc death"
"24",2021-08-07,28,"0-130","inc death"
"25",2021-08-07,19,"0-130","inc death"
"26",2021-08-07,46,"0-130","inc death"
"27",2021-08-07,21,"0-130","inc death"
"28",2021-08-07,182,"0-130","inc death"
"29",2021-08-07,303,"0-130","inc death"
"30",2021-08-07,11,"0-130","inc death"
"31",2021-08-07,30,"0-130","inc death"
"32",2021-08-07,149,"0-130","inc death"
"33",2021-08-07,0,"0-130","inc death"
"34",2021-08-07,41,"0-130","inc death"
"35",2021-08-07,29,"0-130","inc death"
"37",2021-08-07,164,"0-130","inc death"
"38",2021-08-07,4,"0-130","inc death"
"39",2021-08-07,81,"0-130","inc death"
"40",2021-08-07,168,"0-130","inc death"
"41",2021-08-07,62,"0-130","inc death"
"42",2021-08-07,73,"0-130","inc death"
"44",2021-08-07,6,"0-130","inc death"
"45",2021-08-07,120,"0-130","inc death"
"46",2021-08-07,2,"0-130","inc death"
"47",2021-08-07,146,"0-130","inc death"
"48",2021-08-07,833,"0-130","inc death"
"49",2021-08-07,43,"0-130","inc death"
"50",2021-08-07,3,"0-130","inc death"
"51",2021-08-07,63,"0-130","inc death"
"53",2021-08-07,79,"0-130","inc death"
"54",2021-08-07,27,"0-130","inc death"
"55",2021-08-07,32,"0-130","inc death"
"56",2021-08-07,17,"0-130","inc death"
"36",2021-08-07,102,"0-130","inc death"
"US",2021-08-07,6484,"0-130","inc death"
"01",2021-08-14,351,"0-130","inc death"
"02",2021-08-14,21,"0-130","inc death"
"04",2021-08-14,165,"0-130","inc death"
"05",2021-08-14,235,"0-130","inc death"
"06",2021-08-14,681,"0-130","inc death"
"08",2021-08-14,61,"0-130","inc death"
"09",2021-08-14,30,"0-130","inc death"
"10",2021-08-14,7,"0-130","inc death"
"11",2021-08-14,8,"0-130","inc death"
"12",2021-08-14,2138,"0-130","inc death"
"13",2021-08-14,488,"0-130","inc death"
"15",2021-08-14,29,"0-130","inc death"
"16",2021-08-14,44,"0-130","inc death"
"17",2021-08-14,132,"0-130","inc death"
"18",2021-08-14,98,"0-130","inc death"
"19",2021-08-14,34,"0-130","inc death"
"20",2021-08-14,84,"0-130","inc death"
"21",2021-08-14,155,"0-130","inc death"
"22",2021-08-14,397,"0-130","inc death"
"23",2021-08-14,7,"0-130","inc death"
"24",2021-08-14,35,"0-130","inc death"
"25",2021-08-14,40,"0-130","inc death"
"26",2021-08-14,90,"0-130","inc death"
"27",2021-08-14,30,"0-130","inc death"
"28",2021-08-14,241,"0-130","inc death"
"29",2021-08-14,314,"0-130","inc death"
"30",2021-08-14,23,"0-130","inc death"
"31",2021-08-14,22,"0-130","inc death"
"32",2021-08-14,151,"0-130","inc death"
"33",2021-08-14,7,"0-130","inc death"
"34",2021-08-14,71,"0-130","inc death"
"35",2021-08-14,47,"0-130","inc death"
"37",2021-08-14,264,"0-130","inc death"
"38",2021-08-14,3,"0-130","inc death"
"39",2021-08-14,135,"0-130","inc death"
"40",2021-08-14,225,"0-130","inc death"
"41",2021-08-14,95,"0-130","inc death"
"42",2021-08-14,89,"0-130","inc death"
"44",2021-08-14,5,"0-130","inc death"
"45",2021-08-14,198,"0-130","inc death"
"46",2021-08-14,1,"0-130","inc death"
"47",2021-08-14,284,"0-130","inc death"
"48",2021-08-14,1381,"0-130","inc death"
"49",2021-08-14,43,"0-130","inc death"
"50",2021-08-14,2,"0-130","inc death"
"51",2021-08-14,87,"0-130","inc death"
"53",2021-08-14,114,"0-130","inc death"
"54",2021-08-14,31,"0-130","inc death"
"55",2021-08-14,46,"0-130","inc death"
"56",2021-08-14,23,"0-130","inc death"
"36",2021-08-14,144,"0-130","inc death"
"US",2021-08-14,9406,"0-130","inc death"
"01",2021-08-21,436,"0-130","inc death"
"02",2021-08-21,24,"0-130","inc death"
"04",2021-08-21,183,"0-130","inc death"
"05",2021-08-21,226,"0-130","inc death"
"06",2021-08-21,857,"0-130","inc death"
"08",2021-08-21,79,"0-130","inc death"
"09",2021-08-21,23,"0-130","inc death"
"10",2021-08-21,19,"0-130","inc death"
"11",2021-08-21,7,"0-130","inc death"
"12",2021-08-21,2613,"0-130","inc death"
"13",2021-08-21,694,"0-130","inc death"
"15",2021-08-21,36,"0-130","inc death"
"16",2021-08-21,44,"0-130","inc death"
"17",2021-08-21,213,"0-130","inc death"
"18",2021-08-21,155,"0-130","inc death"
"19",2021-08-21,47,"0-130","inc death"
"20",2021-08-21,86,"0-130","inc death"
"21",2021-08-21,224,"0-130","inc death"
"22",2021-08-21,426,"0-130","inc death"
"23",2021-08-21,10,"0-130","inc death"
"24",2021-08-21,67,"0-130","inc death"
"25",2021-08-21,36,"0-130","inc death"
"26",2021-08-21,117,"0-130","inc death"
"27",2021-08-21,36,"0-130","inc death"
"28",2021-08-21,325,"0-130","inc death"
"29",2021-08-21,311,"0-130","inc death"
"30",2021-08-21,43,"0-130","inc death"
"31",2021-08-21,41,"0-130","inc death"
"32",2021-08-21,173,"0-130","inc death"
"33",2021-08-21,10,"0-130","inc death"
"34",2021-08-21,99,"0-130","inc death"
"35",2021-08-21,57,"0-130","inc death"
"37",2021-08-21,421,"0-130","inc death"
"38",2021-08-21,6,"0-130","inc death"
"39",2021-08-21,218,"0-130","inc death"
"40",2021-08-21,298,"0-130","inc death"
"41",2021-08-21,154,"0-130","inc death"
"42",2021-08-21,128,"0-130","inc death"
"44",2021-08-21,9,"0-130","inc death"
"45",2021-08-21,295,"0-130","inc death"
"46",2021-08-21,13,"0-130","inc death"
"47",2021-08-21,367,"0-130","inc death"
"48",2021-08-21,1866,"0-130","inc death"
"49",2021-08-21,54,"0-130","inc death"
"50",2021-08-21,4,"0-130","inc death"
"51",2021-08-21,140,"0-130","inc death"
"53",2021-08-21,169,"0-130","inc death"
"54",2021-08-21,36,"0-130","inc death"
"55",2021-08-21,72,"0-130","inc death"
"56",2021-08-21,25,"0-130","inc death"
"36",2021-08-21,189,"0-130","inc death"
"US",2021-08-21,12181,"0-130","inc death"
"01",2021-08-28,503,"0-130","inc death"
"02",2021-08-28,20,"0-130","inc death"
"04",2021-08-28,215,"0-130","inc death"
"05",2021-08-28,221,"0-130","inc death"
"06",2021-08-28,1018,"0-130","inc death"
"08",2021-08-28,90,"0-130","inc death"
"09",2021-08-28,34,"0-130","inc death"
"10",2021-08-28,23,"0-130","inc death"
"11",2021-08-28,7,"0-130","inc death"
"12",2021-08-28,2829,"0-130","inc death"
"13",2021-08-28,858,"0-130","inc death"
"15",2021-08-28,53,"0-130","inc death"
"16",2021-08-28,71,"0-130","inc death"
"17",2021-08-28,244,"0-130","inc death"
"18",2021-08-28,194,"0-130","inc death"
"19",2021-08-28,54,"0-130","inc death"
"20",2021-08-28,109,"0-130","inc death"
"21",2021-08-28,279,"0-130","inc death"
"22",2021-08-28,453,"0-130","inc death"
"23",2021-08-28,16,"0-130","inc death"
"24",2021-08-28,71,"0-130","inc death"
"25",2021-08-28,50,"0-130","inc death"
"26",2021-08-28,110,"0-130","inc death"
"27",2021-08-28,56,"0-130","inc death"
"28",2021-08-28,333,"0-130","inc death"
"29",2021-08-28,328,"0-130","inc death"
"30",2021-08-28,41,"0-130","inc death"
"31",2021-08-28,38,"0-130","inc death"
"32",2021-08-28,170,"0-130","inc death"
"33",2021-08-28,17,"0-130","inc death"
"34",2021-08-28,111,"0-130","inc death"
"35",2021-08-28,76,"0-130","inc death"
"37",2021-08-28,518,"0-130","inc death"
"38",2021-08-28,8,"0-130","inc death"
"39",2021-08-28,257,"0-130","inc death"
"40",2021-08-28,299,"0-130","inc death"
"41",2021-08-28,198,"0-130","inc death"
"42",2021-08-28,193,"0-130","inc death"
"44",2021-08-28,12,"0-130","inc death"
"45",2021-08-28,375,"0-130","inc death"
"46",2021-08-28,13,"0-130","inc death"
"47",2021-08-28,509,"0-130","inc death"
"48",2021-08-28,2219,"0-130","inc death"
"49",2021-08-28,60,"0-130","inc death"
"50",2021-08-28,4,"0-130","inc death"
"51",2021-08-28,186,"0-130","inc death"
"53",2021-08-28,200,"0-130","inc death"
"54",2021-08-28,77,"0-130","inc death"
"55",2021-08-28,109,"0-130","inc death"
"56",2021-08-28,31,"0-130","inc death"
"36",2021-08-28,214,"0-130","inc death"
"US",2021-08-28,14174,"0-130","inc death"
"01",2021-09-04,528,"0-130","inc death"
"02",2021-09-04,38,"0-130","inc death"
"04",2021-09-04,279,"0-130","inc death"
"05",2021-09-04,211,"0-130","inc death"
"06",2021-09-04,1100,"0-130","inc death"
"08",2021-09-04,90,"0-130","inc death"
"09",2021-09-04,44,"0-130","inc death"
"10",2021-09-04,22,"0-130","inc death"
"11",2021-09-04,11,"0-130","inc death"
"12",2021-09-04,2799,"0-130","inc death"
"13",2021-09-04,995,"0-130","inc death"
"15",2021-09-04,58,"0-130","inc death"
"16",2021-09-04,85,"0-130","inc death"
"17",2021-09-04,280,"0-130","inc death"
"18",2021-09-04,226,"0-130","inc death"
"19",2021-09-04,77,"0-130","inc death"
"20",2021-09-04,117,"0-130","inc death"
"21",2021-09-04,375,"0-130","inc death"
"22",2021-09-04,405,"0-130","inc death"
"23",2021-09-04,19,"0-130","inc death"
"24",2021-09-04,97,"0-130","inc death"
"25",2021-09-04,64,"0-130","inc death"
"26",2021-09-04,162,"0-130","inc death"
"27",2021-09-04,56,"0-130","inc death"
"28",2021-09-04,317,"0-130","inc death"
"29",2021-09-04,282,"0-130","inc death"
"30",2021-09-04,41,"0-130","inc death"
"31",2021-09-04,31,"0-130","inc death"
"32",2021-09-04,152,"0-130","inc death"
"33",2021-09-04,14,"0-130","inc death"
"34",2021-09-04,122,"0-130","inc death"
"35",2021-09-04,74,"0-130","inc death"
"37",2021-09-04,640,"0-130","inc death"
"38",2021-09-04,9,"0-130","inc death"
"39",2021-09-04,358,"0-130","inc death"
"40",2021-09-04,361,"0-130","inc death"
"41",2021-09-04,252,"0-130","inc death"
"42",2021-09-04,238,"0-130","inc death"
"44",2021-09-04,11,"0-130","inc death"
"45",2021-09-04,427,"0-130","inc death"
"46",2021-09-04,28,"0-130","inc death"
"47",2021-09-04,617,"0-130","inc death"
"48",2021-09-04,2302,"0-130","inc death"
"49",2021-09-04,61,"0-130","inc death"
"50",2021-09-04,6,"0-130","inc death"
"51",2021-09-04,214,"0-130","inc death"
"53",2021-09-04,271,"0-130","inc death"
"54",2021-09-04,116,"0-130","inc death"
"55",2021-09-04,119,"0-130","inc death"
"56",2021-09-04,40,"0-130","inc death"
"36",2021-09-04,252,"0-130","inc death"
"US",2021-09-04,15493,"0-130","inc death"
"01",2021-09-11,564,"0-130","inc death"
"02",2021-09-11,28,"0-130","inc death"
"04",2021-09-11,277,"0-130","inc death"
"05",2021-09-11,191,"0-130","inc death"
"06",2021-09-11,1140,"0-130","inc death"
"08",2021-09-11,98,"0-130","inc death"
"09",2021-09-11,41,"0-130","inc death"
"10",2021-09-11,27,"0-130","inc death"
"11",2021-09-11,8,"0-130","inc death"
"12",2021-09-11,2369,"0-130","inc death"
"13",2021-09-11,963,"0-130","inc death"
"15",2021-09-11,67,"0-130","inc death"
"16",2021-09-11,116,"0-130","inc death"
"17",2021-09-11,314,"0-130","inc death"
"18",2021-09-11,294,"0-130","inc death"
"19",2021-09-11,79,"0-130","inc death"
"20",2021-09-11,125,"0-130","inc death"
"21",2021-09-11,379,"0-130","inc death"
"22",2021-09-11,314,"0-130","inc death"
"23",2021-09-11,35,"0-130","inc death"
"24",2021-09-11,111,"0-130","inc death"
"25",2021-09-11,67,"0-130","inc death"
"26",2021-09-11,170,"0-130","inc death"
"27",2021-09-11,71,"0-130","inc death"
"28",2021-09-11,301,"0-130","inc death"
"29",2021-09-11,219,"0-130","inc death"
"30",2021-09-11,58,"0-130","inc death"
"31",2021-09-11,33,"0-130","inc death"
"32",2021-09-11,182,"0-130","inc death"
"33",2021-09-11,20,"0-130","inc death"
"34",2021-09-11,123,"0-130","inc death"
"35",2021-09-11,111,"0-130","inc death"
"37",2021-09-11,618,"0-130","inc death"
"38",2021-09-11,18,"0-130","inc death"
"39",2021-09-11,432,"0-130","inc death"
"40",2021-09-11,337,"0-130","inc death"
"41",2021-09-11,228,"0-130","inc death"
"42",2021-09-11,263,"0-130","inc death"
"44",2021-09-11,29,"0-130","inc death"
"45",2021-09-11,481,"0-130","inc death"
"46",2021-09-11,19,"0-130","inc death"
"47",2021-09-11,700,"0-130","inc death"
"48",2021-09-11,2203,"0-130","inc death"
"49",2021-09-11,65,"0-130","inc death"
"50",2021-09-11,8,"0-130","inc death"
"51",2021-09-11,249,"0-130","inc death"
"53",2021-09-11,272,"0-130","inc death"
"54",2021-09-11,148,"0-130","inc death"
"55",2021-09-11,137,"0-130","inc death"
"56",2021-09-11,37,"0-130","inc death"
"36",2021-09-11,279,"0-130","inc death"
"US",2021-09-11,15418,"0-130","inc death"
"01",2021-09-18,486,"0-130","inc death"
"02",2021-09-18,38,"0-130","inc death"
"04",2021-09-18,268,"0-130","inc death"
"05",2021-09-18,181,"0-130","inc death"
"06",2021-09-18,1010,"0-130","inc death"
"08",2021-09-18,116,"0-130","inc death"
"09",2021-09-18,43,"0-130","inc death"
"10",2021-09-18,37,"0-130","inc death"
"11",2021-09-18,7,"0-130","inc death"
"12",2021-09-18,1877,"0-130","inc death"
"13",2021-09-18,938,"0-130","inc death"
"15",2021-09-18,60,"0-130","inc death"
"16",2021-09-18,150,"0-130","inc death"
"17",2021-09-18,291,"0-130","inc death"
"18",2021-09-18,321,"0-130","inc death"
"19",2021-09-18,100,"0-130","inc death"
"20",2021-09-18,116,"0-130","inc death"
"21",2021-09-18,416,"0-130","inc death"
"22",2021-09-18,328,"0-130","inc death"
"23",2021-09-18,29,"0-130","inc death"
"24",2021-09-18,113,"0-130","inc death"
"25",2021-09-18,74,"0-130","inc death"
"26",2021-09-18,221,"0-130","inc death"
"27",2021-09-18,89,"0-130","inc death"
"28",2021-09-18,254,"0-130","inc death"
"29",2021-09-18,244,"0-130","inc death"
"30",2021-09-18,66,"0-130","inc death"
"31",2021-09-18,32,"0-130","inc death"
"32",2021-09-18,167,"0-130","inc death"
"33",2021-09-18,16,"0-130","inc death"
"34",2021-09-18,135,"0-130","inc death"
"35",2021-09-18,87,"0-130","inc death"
"37",2021-09-18,669,"0-130","inc death"
"38",2021-09-18,16,"0-130","inc death"
"39",2021-09-18,568,"0-130","inc death"
"40",2021-09-18,329,"0-130","inc death"
"41",2021-09-18,212,"0-130","inc death"
"42",2021-09-18,325,"0-130","inc death"
"44",2021-09-18,14,"0-130","inc death"
"45",2021-09-18,538,"0-130","inc death"
"46",2021-09-18,22,"0-130","inc death"
"47",2021-09-18,745,"0-130","inc death"
"48",2021-09-18,2063,"0-130","inc death"
"49",2021-09-18,72,"0-130","inc death"
"50",2021-09-18,14,"0-130","inc death"
"51",2021-09-18,306,"0-130","inc death"
"53",2021-09-18,311,"0-130","inc death"
"54",2021-09-18,179,"0-130","inc death"
"55",2021-09-18,172,"0-130","inc death"
"56",2021-09-18,49,"0-130","inc death"
"36",2021-09-18,297,"0-130","inc death"
"US",2021-09-18,15211,"0-130","inc death"
"01",2021-09-25,424,"0-130","inc death"
"02",2021-09-25,55,"0-130","inc death"
"04",2021-09-25,289,"0-130","inc death"
"05",2021-09-25,166,"0-130","inc death"
"06",2021-09-25,922,"0-130","inc death"
"08",2021-09-25,129,"0-130","inc death"
"09",2021-09-25,44,"0-130","inc death"
"10",2021-09-25,34,"0-130","inc death"
"11",2021-09-25,9,"0-130","inc death"
"12",2021-09-25,1561,"0-130","inc death"
"13",2021-09-25,791,"0-130","inc death"
"15",2021-09-25,59,"0-130","inc death"
"16",2021-09-25,172,"0-130","inc death"
"17",2021-09-25,262,"0-130","inc death"
"18",2021-09-25,316,"0-130","inc death"
"19",2021-09-25,94,"0-130","inc death"
"20",2021-09-25,133,"0-130","inc death"
"21",2021-09-25,433,"0-130","inc death"
"22",2021-09-25,225,"0-130","inc death"
"23",2021-09-25,39,"0-130","inc death"
"24",2021-09-25,125,"0-130","inc death"
